price,release_year,early_access,genres
8.99,2017,False,"['Indie', 'RPG', 'Strategy']"
7.99,2017,False,"['Indie', 'RPG', 'Strategy']"
7.99,2017,False,"['Indie', 'RPG', 'Strategy']"
7.99,2017,False,"['Indie', 'RPG', 'Strategy']"
19.99,2017,False,"['Action', 'Adventure']"
0.99,2017,False,"['Casual', 'Indie']"
0.99,2017,False,"['Adventure', 'Casual', 'Indie', 'RPG']"
29.99,2017,False,"['Adventure', 'Strategy']"
0.99,2017,False,"['Adventure', 'Strategy']"
24.99,2017,False,"['Indie', 'RPG', 'Strategy']"
0.0,2017,False,"['Casual', 'Free to Play']"
2.99,2017,False,"['Action', 'Indie', 'Simulation']"
12.99,2017,False,"['Adventure', 'Casual']"
24.99,2017,False,"['Indie', 'RPG', 'Strategy']"
5.99,2017,False,"['Casual', 'Indie']"
1.99,2017,False,"['Casual', 'Indie', 'Strategy']"
2.99,2017,True,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
0.99,2017,False,"['Casual', 'Indie']"
4.99,2017,False,"['Adventure', 'Indie']"
0.99,2017,False,"['Action', 'Indie']"
0.99,2017,False,"['Casual', 'Indie']"
0.99,2017,False,"['Casual', 'Indie']"
0.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie']"
6.99,2017,True,"['Action', 'Adventure', 'Indie', 'Early Access']"
0.99,2017,False,"['Action', 'Casual', 'Indie']"
0.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie']"
1.99,2017,False,"['Action', 'Adventure', 'Indie']"
1.99,2017,False,"['Action', 'Adventure', 'Indie', 'RPG']"
2.99,2017,False,"['Action', 'Adventure', 'Indie']"
0.99,2017,False,"['Action', 'Indie']"
4.99,2017,False,"['Action', 'Indie']"
3.99,2017,False,"['Adventure', 'Indie']"
2.99,2017,False,"['Adventure', 'Indie']"
49.99,2017,False,['Design &amp; Illustration']
3.99,2017,False,"['Action', 'Adventure', 'Indie']"
9.99,2017,False,"['Casual', 'Indie', 'Strategy']"
2.99,2017,False,"['Adventure', 'Indie']"
19.99,2017,False,['Strategy']
0.0,2017,False,['Indie']
0.0,2017,False,"['Free to Play', 'Simulation', 'Strategy']"
4.99,2017,False,"['Simulation', 'Sports', 'Strategy']"
4.99,2017,False,"['Adventure', 'Casual', 'Indie']"
6.99,2017,False,"['Action', 'Adventure', 'Indie']"
9.99,2017,False,['Racing']
4.99,2017,False,['Racing']
0.0,2017,False,['Racing']
9.99,2017,False,"['Indie', 'RPG', 'Strategy']"
0.0,2017,False,['Racing']
19.99,2017,False,"['Simulation', 'Strategy']"
49.99,2017,False,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
6.99,2017,False,['Indie']
2.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1.99,2017,False,"['Adventure', 'Casual', 'RPG']"
14.99,2017,False,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']"
4.99,2017,False,"['Action', 'Indie']"
0.0,2017,False,"['Action', 'Casual', 'Free to Play', 'Indie']"
0.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie']"
2.99,2017,False,"['Casual', 'Indie', 'Simulation']"
4.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie']"
1.99,2017,False,"['Action', 'Casual', 'Indie']"
0.0,2017,False,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']"
2.99,2017,False,"['Casual', 'Indie']"
0.99,2017,False,"['Action', 'Casual']"
15.99,2017,True,"['Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
24.99,2017,True,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']"
6.99,2017,False,"['Adventure', 'Casual', 'Indie']"
9.99,2017,False,"['Casual', 'Indie', 'Simulation', 'Strategy']"
1.99,2017,False,"['Adventure', 'Indie']"
0.99,2017,False,"['Action', 'Casual', 'Indie']"
0.99,2017,False,"['Casual', 'Indie']"
1.99,2017,False,"['Adventure', 'Casual', 'Indie', 'Strategy']"
1.99,2017,False,"['Adventure', 'Indie', 'RPG']"
9.99,1995,False,"['Action', 'Adventure', 'Strategy']"
4.99,2017,False,"['Adventure', 'Indie', 'RPG']"
4.99,2017,False,['Action']
4.99,2017,False,"['Adventure', 'Casual', 'Indie']"
1.99,2017,False,"['Adventure', 'Casual', 'Indie', 'Sports', 'Strategy']"
0.99,2017,False,"['Casual', 'Indie']"
9.99,2017,True,"['Indie', 'RPG', 'Simulation', 'Early Access']"
0.99,2017,False,"['Casual', 'Indie', 'Strategy']"
0.99,2017,False,"['Action', 'Casual', 'Indie', 'Racing']"
4.99,2017,False,['Indie']
0.99,2017,False,['Casual']
7.99,2017,False,"['Action', 'Indie']"
9.99,2017,True,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
2.99,2017,False,"['Adventure', 'Casual', 'Indie']"
1.99,2017,False,"['Action', 'Casual', 'Indie']"
0.99,2017,False,['Casual']
0.0,2017,False,"['Adventure', 'Indie', 'RPG', 'Strategy']"
9.99,2017,False,['Simulation']
39.99,2017,False,['Simulation']
9.99,2017,False,"['Action', 'Indie', 'Strategy']"
10.99,2017,False,"['Adventure', 'Indie', 'RPG']"
5.99,2017,False,"['Racing', 'Simulation']"
4.99,2017,False,"['Action', 'Indie', 'Strategy']"
0.99,2017,False,"['Adventure', 'Casual', 'Indie']"
19.99,2017,True,"['Action', 'Indie', 'Sports', 'Early Access']"
0.99,2017,False,"['Action', 'Casual', 'Indie']"
4.99,2017,False,"['Indie', 'RPG', 'Strategy']"
1.99,2017,False,"['Action', 'Indie']"
0.99,2017,False,"['Action', 'Casual', 'Indie']"
3.99,2017,False,"['Action', 'Indie']"
3.99,2017,False,"['Adventure', 'Casual', 'Indie']"
3.99,2017,False,"['Adventure', 'Casual', 'Indie']"
1.99,2017,False,['Indie']
4.99,2017,False,"['Indie', 'Strategy']"
1.99,2017,False,['Action']
4.99,2016,False,"['Action', 'Casual', 'Indie']"
1.99,2017,False,"['Casual', 'Indie', 'Simulation']"
2.99,2017,False,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports']"
7.99,2017,False,"['Indie', 'Strategy']"
12.99,2017,False,"['Adventure', 'Casual']"
9.99,1996,False,['Action']
3.99,2017,False,"['Action', 'Indie']"
1.99,2017,False,"['Adventure', 'Indie']"
9.99,2017,False,['Strategy']
24.99,2017,False,"['Adventure', 'Indie']"
6.99,2017,False,"['Action', 'Indie']"
1.99,2017,False,"['Action', 'Casual', 'Indie']"
9.99,2017,False,"['Indie', 'RPG', 'Strategy']"
9.99,2017,False,['Simulation']
2.99,2017,False,"['Indie', 'RPG', 'Strategy']"
2.99,2017,False,"['Casual', 'Indie', 'Simulation']"
4.99,2017,False,"['Indie', 'RPG', 'Strategy']"
0.0,2017,True,"['Free to Play', 'Indie', 'Strategy', 'Early Access']"
2.99,2017,False,"['Indie', 'RPG', 'Strategy']"
3.99,2017,True,"['Action', 'Indie', 'Early Access']"
34.99,2017,False,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']"
0.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
6.99,2017,False,"['Adventure', 'Indie', 'RPG']"
8.99,2017,False,['Strategy']
5.99,2017,False,"['Action', 'Indie']"
0.99,2017,False,"['Action', 'Adventure', 'Indie']"
3.99,2017,False,"['Casual', 'Indie', 'RPG', 'Strategy']"
3.99,2017,False,"['Adventure', 'Indie']"
9.99,2017,True,"['Action', 'Massively Multiplayer', 'RPG', 'Early Access']"
4.99,2017,False,['RPG']
19.99,2017,False,['Simulation']
9.99,2017,False,['Simulation']
0.99,2017,False,"['Casual', 'Indie']"
19.99,2017,False,['Simulation']
19.99,2017,False,['Simulation']
9.99,2017,False,"['Action', 'Adventure', 'Indie']"
1.99,2017,True,"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']"
0.0,2017,False,"['Indie', 'RPG', 'Strategy']"
15.99,2017,False,['Simulation']
19.99,2017,False,['Simulation']
12.99,2017,False,"['Simulation', 'Strategy']"
4.99,2017,False,"['Simulation', 'Strategy']"
0.99,2017,False,"['Action', 'Casual', 'Indie', 'Racing']"
0.99,2017,False,"['Action', 'Casual', 'Indie', 'Racing']"
4.99,2017,False,"['Indie', 'Strategy']"
2.99,2017,False,"['Adventure', 'Indie']"
2.99,2017,False,"['Action', 'Indie']"
4.99,2017,False,"['Casual', 'Indie']"
0.0,2017,False,"['Action', 'Free to Play', 'Indie']"
4.99,2017,False,"['Casual', 'Indie', 'Strategy']"
24.99,2017,False,"['Casual', 'Indie', 'Strategy']"
0.0,2017,False,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']"
9.99,2017,False,"['Casual', 'Indie']"
2.99,2017,False,"['Casual', 'Indie']"
0.0,2017,False,['Strategy']
6.99,2017,False,"['Casual', 'Indie']"
19.99,2017,False,"['Indie', 'RPG', 'Strategy']"
0.99,2017,False,"['Action', 'Indie']"
1.99,2017,False,"['Adventure', 'Indie']"
3.99,2017,False,"['Casual', 'Indie']"
19.99,2017,False,"['Indie', 'Simulation']"
9.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
4.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
14.99,2017,False,"['Indie', 'Simulation']"
4.99,2017,False,"['Indie', 'Simulation']"
5.99,2017,False,"['Adventure', 'Indie']"
4.99,2008,False,"['Action', 'Casual', 'Indie']"
7.99,2017,False,"['Adventure', 'Indie']"
0.0,2017,False,"['Action', 'Free to Play', 'Indie', 'Strategy']"
2.99,2017,False,"['Action', 'Indie']"
0.99,2017,False,"['Casual', 'Indie']"
0.0,2017,False,"['Free to Play', 'Simulation']"
3.99,2017,False,['Action']
3.99,2017,False,['Action']
3.99,2017,False,['Action']
4.99,2017,False,"['Adventure', 'Indie']"
12.99,2017,False,['RPG']
29.99,2017,False,['Strategy']
19.99,2017,False,['Strategy']
19.99,2017,True,"['Action', 'Casual', 'Indie', 'Early Access']"
11.99,2017,False,['Adventure']
59.99,2017,False,"['Simulation', 'Sports']"
0.0,2017,False,"['Action', 'Free to Play', 'Indie']"
29.99,2017,False,"['Simulation', 'Sports']"
9.99,2017,False,"['Simulation', 'Sports']"
4.99,2017,False,"['Simulation', 'Sports']"
7.99,2017,False,['Action']
0.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
12.99,2017,True,"['Action', 'Indie', 'Early Access']"
4.99,2017,True,"['Action', 'Adventure', 'Indie', 'Early Access']"
0.0,2016,False,"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
0.0,2017,True,"['Action', 'Early Access']"
22.99,2017,False,"['Indie', 'RPG', 'Strategy']"
7.99,2017,False,['Action']
7.99,2017,False,['Action']
7.99,2017,False,['Action']
3.99,2017,False,['Action']
3.99,2017,False,['Action']
4.99,2017,False,"['Adventure', 'Indie']"
7.99,2017,False,"['Casual', 'Simulation']"
2.99,2017,False,"['Casual', 'Simulation']"
2.99,2017,False,"['Casual', 'Simulation']"
4.99,2017,False,['RPG']
29.99,2017,False,['RPG']
59.99,2017,False,['RPG']
4.99,2017,False,['Indie']
2.99,2017,False,"['Casual', 'Simulation']"
0.99,2017,False,"['Action', 'Casual', 'Indie']"
4.99,2017,False,"['Casual', 'Strategy']"
5.99,2017,False,['RPG']
0.99,2017,False,"['Casual', 'Indie', 'Simulation']"
5.99,2017,False,['RPG']
5.99,2017,False,['RPG']
5.99,2017,False,['RPG']
5.99,2017,False,['RPG']
5.99,2017,False,['RPG']
5.99,2017,False,['RPG']
5.99,2017,False,['RPG']
5.99,2017,False,['RPG']
5.99,2017,False,['RPG']
14.99,2017,False,['Simulation']
2.99,2017,False,"['Adventure', 'Casual', 'Indie']"
0.0,2017,False,['Indie']
27.99,2017,False,['Action']
14.99,2017,False,"['Indie', 'RPG']"
14.99,2017,True,"['Action', 'Indie', 'Sports', 'Early Access']"
0.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
1.99,2017,False,['Indie']
1.99,2017,True,"['Casual', 'Indie', 'Sports', 'Early Access']"
19.99,2017,True,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
0.99,2017,False,"['Adventure', 'Casual', 'Indie', 'Simulation']"
14.99,2017,True,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
0.0,2017,False,"['Action', 'Free to Play', 'RPG']"
3.99,2017,False,"['Adventure', 'Indie']"
2.99,2017,False,"['Adventure', 'Casual', 'Indie']"
6.99,2017,False,['Casual']
1.99,2017,False,"['Action', 'Indie']"
49.99,2017,True,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Early Access']"
4.99,2017,False,"['Action', 'Casual', 'Indie']"
0.0,2017,False,"['Action', 'Free to Play', 'Indie']"
0.0,2017,False,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Strategy']"
4.99,2017,True,"['Indie', 'Strategy', 'Early Access']"
0.99,2017,False,"['Action', 'Adventure', 'Indie', 'Strategy']"
2.99,2017,False,"['Action', 'Indie']"
4.99,2017,False,"['Action', 'Indie']"
0.99,2017,False,"['Casual', 'Indie']"
3.99,2017,False,"['Action', 'Indie', 'Racing']"
9.99,2017,False,['Casual']
9.99,2017,False,"['Indie', 'Simulation']"
39.99,2017,False,"['Simulation', 'Strategy']"
0.0,2017,False,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Simulation', 'Strategy']"
12.99,2017,False,"['Adventure', 'Casual']"
19.99,2017,False,"['Free to Play', 'Massively Multiplayer', 'RPG']"
1.99,2017,False,"['Action', 'Indie']"
0.99,2017,False,"['Action', 'Indie']"
2.99,2017,False,"['Action', 'Indie']"
0.0,2017,True,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Early Access']"
9.99,2017,False,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']"
4.99,2017,True,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
29.99,2017,True,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
1.99,2017,False,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
7.99,2017,True,"['Action', 'Strategy', 'Early Access']"
13.99,2017,False,"['Action', 'Indie']"
14.99,2017,False,"['Action', 'Casual', 'Indie', 'RPG', 'Simulation']"
1.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
0.99,2017,False,"['Action', 'Casual', 'Indie']"
14.99,2017,False,"['Adventure', 'Casual', 'Indie', 'RPG']"
0.99,2017,False,['Indie']
3.99,2017,False,"['Casual', 'Indie', 'Simulation', 'Strategy']"
7.99,2017,False,"['Indie', 'Simulation', 'Strategy']"
0.99,2017,False,['Indie']
199.99,2017,False,"['Adventure', 'Casual', 'Indie']"
0.99,2017,False,"['Action', 'Adventure', 'Casual']"
9.99,2017,False,"['Design &amp; Illustration', 'Web Publishing']"
4.99,2017,False,"['Design &amp; Illustration', 'Web Publishing']"
7.99,2017,False,['Casual']
19.99,2017,False,"['Action', 'Indie', 'Massively Multiplayer']"
3.99,2017,False,['Casual']
3.99,2017,False,"['Action', 'Indie']"
2.99,2017,False,"['Casual', 'Indie', 'Strategy']"
9.99,2017,False,['Indie']
24.99,2017,False,"['Action', 'Free to Play']"
2.99,2017,False,"['Adventure', 'Indie', 'RPG']"
39.99,2017,False,"['Simulation', 'Sports']"
29.99,2017,False,['Simulation']
15.99,2017,False,['Simulation']
9.99,2017,False,['Indie']
3.99,2017,False,['Indie']
6.99,2017,True,"['Action', 'RPG', 'Early Access']"
0.99,2017,False,"['Casual', 'Indie']"
1.99,2017,False,"['Action', 'Casual', 'Indie']"
4.99,2017,False,['Adventure']
1.99,2017,False,['Action']
3.99,2017,False,"['Action', 'Indie', 'Massively Multiplayer']"
3.99,2017,False,"['Action', 'Indie', 'Massively Multiplayer']"
3.99,2017,False,"['Action', 'Indie', 'Massively Multiplayer']"
3.99,2017,False,"['Action', 'Indie', 'Massively Multiplayer']"
3.99,2017,False,"['Action', 'Indie', 'Massively Multiplayer']"
0.99,2017,False,['Action']
0.99,2017,False,"['Action', 'Indie', 'Massively Multiplayer']"
0.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'Sports']"
3.99,2017,False,['Action']
8.99,2017,False,"['Action', 'Strategy']"
5.99,2016,False,"['Education', 'Utilities']"
19.99,2017,False,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
10.99,2017,False,"['Casual', 'Indie', 'Strategy']"
4.99,2017,False,"['Action', 'Adventure', 'Indie', 'RPG']"
0.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
0.99,2017,False,"['Action', 'Casual', 'Indie']"
19.99,2017,False,['Simulation']
39.99,2017,False,['Simulation']
7.99,2017,True,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
3.99,2017,False,"['Casual', 'Indie', 'Strategy']"
5.99,2017,True,"['Indie', 'Simulation', 'Audio Production', 'Early Access']"
3.99,2017,False,"['Action', 'Indie']"
59.99,2017,False,"['Action', 'Adventure']"
29.99,2017,False,"['Simulation', 'Strategy']"
0.99,2017,False,"['Adventure', 'Indie']"
9.99,2017,True,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
0.99,2017,True,"['Casual', 'Indie', 'Massively Multiplayer', 'Early Access']"
1.99,2017,False,"['Casual', 'Indie']"
0.99,2017,False,"['Casual', 'Indie']"
0.0,2017,False,"['Casual', 'Free to Play', 'Indie']"
4.99,2017,False,"['Casual', 'Indie']"
3.99,2017,False,['Indie']
14.99,2017,False,"['Indie', 'RPG', 'Strategy']"
0.0,2017,False,"['Animation &amp; Modeling', 'Design &amp; Illustration']"
15.99,2017,False,"['Adventure', 'RPG', 'Strategy']"
2.99,2017,False,"['Action', 'Adventure', 'Indie']"
2.99,2017,False,['Indie']
9.99,2017,False,['Strategy']
0.99,2017,False,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Strategy']"
7.99,2017,False,"['Casual', 'Indie', 'Racing', 'Simulation']"
9.99,2017,False,"['Action', 'Indie']"
14.99,2017,False,['Adventure']
0.99,2017,False,"['Casual', 'Indie']"
34.99,2017,False,['Action']
4.99,2017,False,"['Action', 'Indie']"
0.99,2017,False,"['Casual', 'Indie']"
4.99,2017,False,['Casual']
1.99,2017,False,['Action']
4.99,2017,False,['Indie']
7.99,2017,False,"['Adventure', 'Indie']"
1.99,2017,False,"['Action', 'Indie', 'Racing', 'Sports']"
1.99,2017,False,"['Action', 'Indie', 'Racing', 'Sports']"
1.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie']"
7.99,2017,False,"['Indie', 'RPG', 'Strategy']"
5.99,2017,False,"['Indie', 'RPG', 'Strategy']"
4.99,2017,False,"['Indie', 'Racing', 'Sports']"
3.99,2017,False,['Action']
0.0,2017,False,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']"
2.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie']"
6.99,2017,False,['Simulation']
4.99,2017,False,"['Casual', 'Indie', 'Strategy']"
0.99,2017,False,"['Casual', 'Indie']"
49.99,2017,False,['Photo Editing']
0.99,2017,False,['Action']
2.99,2017,False,"['Casual', 'Indie', 'Racing']"
4.99,2017,True,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
4.99,2017,False,['Casual']
2.99,2017,False,"['Action', 'Casual', 'Indie']"
3.99,2017,False,"['Adventure', 'Indie']"
4.99,2017,False,"['Indie', 'RPG']"
6.99,2017,False,"['Casual', 'Indie', 'Strategy']"
2.99,2017,False,"['Action', 'Adventure', 'Indie', 'Strategy']"
5.99,2017,False,"['Casual', 'Indie']"
0.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
4.99,2017,False,"['Adventure', 'Casual', 'Indie']"
4.99,2017,False,"['Casual', 'Indie', 'Simulation']"
0.0,2017,False,"['Action', 'Adventure', 'RPG']"
0.0,2017,False,"['Action', 'Adventure', 'RPG']"
59.99,2017,False,"['Action', 'Adventure', 'RPG']"
0.0,2017,True,"['Action', 'Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']"
2.99,2017,False,"['Action', 'Adventure', 'RPG']"
39.99,2017,False,"['Action', 'Adventure', 'RPG']"
39.99,2017,True,"['Casual', 'Simulation', 'Early Access']"
0.99,2017,False,['Casual']
0.99,2017,False,['Casual']
9.99,2017,False,"['Adventure', 'Casual']"
9.99,2017,False,"['Action', 'Indie']"
3.99,2017,False,['Action']
1.99,2017,False,"['Adventure', 'Casual', 'Indie', 'Simulation']"
14.99,2017,False,['Adventure']
0.99,2017,False,"['Action', 'Indie']"
2.99,2017,True,"['Adventure', 'Indie', 'Early Access']"
9.99,2017,True,"['Action', 'Indie', 'Early Access']"
1.99,2017,False,"['Adventure', 'Indie']"
3.99,2017,False,"['Action', 'Adventure', 'Indie']"
0.99,2017,False,"['Casual', 'Indie', 'Strategy']"
0.99,2017,False,"['Action', 'Adventure', 'Indie']"
9.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1.99,2017,False,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
9.99,2017,False,"['Action', 'Indie']"
19.99,2017,False,"['Action', 'Indie', 'RPG', 'Strategy']"
5.99,2017,False,"['Racing', 'Simulation', 'Sports']"
7.99,2017,False,"['Casual', 'Indie', 'Simulation']"
4.99,2017,False,"['Action', 'Indie', 'RPG', 'Strategy']"
1.99,2017,False,"['Action', 'Indie', 'RPG', 'Strategy']"
2.99,2017,False,"['Action', 'Indie']"
0.0,2017,False,"['Adventure', 'Casual', 'Indie']"
99.99,2017,False,"['Utilities', 'Video Production']"
2.99,2017,False,"['Casual', 'Indie', 'Strategy']"
59.99,2017,False,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
129.99,2017,False,['Video Production']
1.99,2017,False,"['Indie', 'Strategy']"
1.99,2017,True,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
4.99,2017,False,"['Adventure', 'Indie']"
1.99,2017,False,"['Action', 'Adventure']"
9.99,2017,False,['Casual']
24.99,2017,True,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
7.99,2017,False,['Casual']
9.99,2017,False,['Simulation']
9.99,2017,False,['Strategy']
4.99,2017,True,"['Action', 'RPG', 'Strategy', 'Early Access']"
1.99,2017,False,"['Adventure', 'Indie']"
12.99,2017,False,"['Adventure', 'Casual']"
0.0,2017,False,"['Adventure', 'Indie']"
0.99,2017,False,"['Indie', 'Strategy']"
6.99,2017,False,"['Casual', 'Indie', 'Simulation']"
0.0,2017,False,"['Action', 'Adventure', 'Free to Play', 'Indie']"
0.99,2017,False,"['Casual', 'Indie']"
0.99,2017,False,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
0.0,2017,False,['Adventure']
4.99,2017,False,"['Casual', 'Indie']"
9.99,2017,False,"['Indie', 'RPG', 'Strategy']"
1.99,2017,False,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
9.99,2017,False,"['Action', 'Indie', 'Strategy']"
9.99,2017,False,"['Adventure', 'Indie']"
24.99,2017,False,['Simulation']
9.99,2017,False,"['Casual', 'Indie', 'Strategy']"
0.99,2017,False,"['Adventure', 'Casual', 'Indie']"
24.99,2017,False,"['Indie', 'Strategy']"
4.99,2017,False,"['Adventure', 'Indie']"
1.99,2017,False,"['Indie', 'RPG']"
9.99,2017,False,"['Action', 'RPG', 'Simulation', 'Strategy']"
2.99,2017,False,"['Casual', 'Free to Play', 'Indie', 'Simulation']"
13.99,2017,False,"['Indie', 'RPG', 'Strategy']"
4.99,2017,False,"['Adventure', 'Casual', 'Indie']"
2.99,2017,False,"['Action', 'Indie']"
9.99,2017,False,"['Action', 'Indie', 'Strategy']"
2.99,2017,False,"['Adventure', 'Indie']"
16.99,2018,True,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
3.99,2017,False,"['Action', 'Indie', 'Strategy']"
4.99,2017,False,"['Indie', 'RPG', 'Strategy']"
4.99,2017,False,"['Indie', 'RPG', 'Strategy']"
19.99,2017,False,['Simulation']
0.99,2017,False,"['Adventure', 'Indie']"
8.99,2017,True,"['Casual', 'Indie', 'Simulation', 'Early Access']"
16.06,2017,False,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation']"
0.99,2017,False,"['Adventure', 'Indie']"
1.99,2017,True,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
9.99,2017,False,['Sports']
11.99,2017,True,"['Action', 'Indie', 'Early Access']"
1.99,2017,False,"['Action', 'Adventure', 'Indie', 'Strategy']"
12.99,2017,False,"['Adventure', 'Casual']"
29.99,2017,False,['RPG']
4.99,2017,False,"['Indie', 'RPG', 'Strategy']"
12.99,2017,False,"['Action', 'Adventure', 'Indie']"
5.99,2017,False,"['Adventure', 'Casual']"
4.99,2017,False,"['Indie', 'RPG', 'Strategy']"
1.99,2017,False,"['Adventure', 'Casual']"
0.99,2017,False,"['Action', 'Indie', 'Strategy']"
4.68,2017,False,"['Indie', 'RPG']"
7.99,2017,False,['Action']
13.99,2017,True,"['Casual', 'Indie', 'Strategy', 'Early Access']"
1.99,2017,False,['Utilities']
9.99,2017,False,"['Action', 'Casual', 'Indie']"
6.99,2017,False,"['Adventure', 'Indie']"
9.99,2017,False,['Indie']
0.99,2017,False,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
4.99,2017,False,"['Indie', 'RPG']"
1.99,2017,False,['Casual']
0.99,2017,False,['Casual']
9.99,2017,False,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation']"
2.99,2017,False,"['Adventure', 'Indie']"
12.99,2017,False,"['Action', 'Indie', 'Strategy']"
1.99,2017,False,"['Casual', 'Indie']"
5.99,2017,True,"['Action', 'Adventure', 'Indie', 'Early Access']"
12.99,2017,True,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
14.99,2017,False,"['Action', 'Indie']"
0.99,2017,False,"['Casual', 'Indie']"
0.0,2017,False,"['Adventure', 'Indie']"
0.0,2017,False,"['Adventure', 'Indie']"
4.99,2017,False,"['Casual', 'Indie', 'RPG', 'Strategy']"
8.99,2017,False,"['Action', 'Casual', 'Simulation', 'Sports', 'Strategy']"
0.99,2017,False,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
0.99,2017,False,"['Casual', 'Indie', 'Strategy']"
5.99,2017,False,"['Casual', 'Indie']"
131.4,2017,False,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']"
16.99,2017,True,"['Action', 'Casual', 'Indie', 'Early Access']"
0.99,2017,False,"['Casual', 'Indie']"
9.99,2017,False,"['Action', 'Indie']"
0.99,2017,False,"['Action', 'Indie']"
4.99,2017,False,"['Action', 'Indie']"
4.99,2011,False,"['Casual', 'Indie']"
0.0,2017,False,"['Casual', 'Indie', 'Sports']"
49.99,2017,False,"['Action', 'Free to Play', 'Indie', 'Strategy']"
99.99,2017,False,"['Action', 'Free to Play', 'Indie', 'Strategy']"
9.99,2017,False,"['Action', 'Free to Play', 'Indie', 'Strategy']"
0.99,2017,False,"['Adventure', 'Casual', 'Indie']"
19.99,2017,False,"['Action', 'Free to Play', 'Indie', 'Strategy']"
4.99,2017,False,['RPG']
4.99,2017,False,"['Adventure', 'Casual', 'Indie']"
3.99,2017,False,['Indie']
0.99,2017,False,"['Casual', 'Indie']"
24.99,2017,False,"['Action', 'Indie', 'Sports']"
7.99,2017,False,"['Adventure', 'Indie']"
